thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
149,0,149,[np.float64(0.36018518518518516)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.0198443999979645],['target'],149,0,149,0,211.3074345998466,,5,211.30318019981496,211.3074345998466,211.3074345998466,0.010352099779993296,212.32316649984568,[np.float64(0.36018518518518516)],[np.float64(-0.17962962962962964)],[1],[0],[0],[1.0198443999979645],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
150,0,150,[np.float64(0.22407407407407406)],[np.float64(-0.29259259259259257)],[1],[0],[0],[1.0830416001845151],[None],150,0,150,0,212.34866070002317,,10,212.3423609000165,212.34866070002317,212.34866070002317,0.018946600146591663,213.4254887998104,[np.float64(0.22407407407407406)],[np.float64(-0.29259259259259257)],[1],[0],[0],[1.0830416001845151],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
151,0,151,[np.float64(-0.08796296296296297)],[np.float64(-0.27870370370370373)],[1],[0],[0],[0.9396019000560045],['target'],151,0,151,0,213.43824369995855,,5,213.43401620001532,213.43824369995855,213.43824369995855,0.008356800070032477,214.37376929982565,[np.float64(-0.08796296296296297)],[np.float64(-0.27870370370370373)],[1],[0],[0],[0.9396019000560045],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
152,0,152,[np.float64(0.4324074074074074)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.515958399977535],['target'],152,0,152,0,214.39649589988403,,10,214.3900037999265,214.39649589988403,214.39649589988403,0.015971799846738577,215.90610009990633,[np.float64(0.4324074074074074)],[np.float64(0.4638888888888889)],[1],[0],[0],[1.515958399977535],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
153,0,153,[np.float64(0.23796296296296296)],[np.float64(0.42314814814814816)],[1],[0],[0],[1.2106574999634176],['target'],153,0,153,0,215.92193309986033,,5,215.91738029988483,215.92193309986033,215.92193309986033,0.010989299975335598,217.12814509985037,[np.float64(0.23796296296296296)],[np.float64(0.42314814814814816)],[1],[0],[0],[1.2106574999634176],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
154,0,154,[np.float64(0.262037037037037)],[np.float64(0.462037037037037)],[1],[0],[0],[1.1363154000137001],['target'],154,0,154,0,217.14267389988527,,5,217.13819389999844,217.14267389988527,217.14267389988527,0.00987479998730123,218.27459109993652,[np.float64(0.262037037037037)],[np.float64(0.462037037037037)],[1],[0],[0],[1.1363154000137001],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
155,0,155,[np.float64(0.3111111111111111)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.1369046000763774],['target'],155,0,155,0,218.29481999995187,,10,218.2885105998721,218.29481999995187,218.29481999995187,0.013783999951556325,219.42550689983182,[np.float64(0.3111111111111111)],[np.float64(0.03611111111111111)],[1],[0],[0],[1.1369046000763774],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
156,0,156,[np.float64(0.13518518518518519)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.0656852999236435],['target'],156,0,156,0,219.44603009987622,,10,219.43981979996897,219.44603009987622,219.44603009987622,0.014129700139164925,220.50559349986725,[np.float64(0.13518518518518519)],[np.float64(0.06666666666666667)],[1],[0],[0],[1.0656852999236435],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
157,0,157,[np.float64(0.12222222222222222)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.1078212999273092],['target'],157,0,157,0,220.5209570999723,,5,220.51407459983602,220.5209570999723,220.5209570999723,0.008304700022563338,221.62197809992358,[np.float64(0.12222222222222222)],[np.float64(-0.3287037037037037)],[1],[0],[0],[1.1078212999273092],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
158,0,158,[np.float64(-0.15555555555555556)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.026700499933213],['target'],158,0,158,0,221.63748389994726,,5,221.6324095998425,221.63748389994726,221.63748389994726,0.010277500143274665,222.6592061999254,[np.float64(-0.15555555555555556)],[np.float64(-0.022222222222222223)],[1],[0],[0],[1.026700499933213],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
159,0,159,[np.float64(0.22777777777777777)],[np.float64(-0.1259259259259259)],[1],[0],[0],[1.1113527999259531],[None],159,0,159,0,222.68656679987907,,5,222.681598899886,222.68656679987907,222.68656679987907,0.022260199999436736,223.79304599994794,[np.float64(0.22777777777777777)],[np.float64(-0.1259259259259259)],[1],[0],[0],[1.1113527999259531],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
160,0,160,[np.float64(0.23703703703703705)],[np.float64(0.02962962962962963)],[1],[0],[0],[0.9034314001910388],[None],160,0,160,0,223.80598780000582,,5,223.80161439999938,223.80598780000582,223.80598780000582,0.008390800096094608,224.70516110002063,[np.float64(0.23703703703703705)],[np.float64(0.02962962962962963)],[1],[0],[0],[0.9034314001910388],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
161,0,161,[np.float64(-0.1111111111111111)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.0363282000180334],[None],161,0,161,0,224.72921000001952,,10,224.72301279986277,224.72921000001952,224.72921000001952,0.01766359992325306,225.75943169998936,[np.float64(-0.1111111111111111)],[np.float64(-0.3509259259259259)],[1],[0],[0],[1.0363282000180334],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
162,0,162,[np.float64(0.3509259259259259)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3762884000316262],['target'],162,0,162,0,225.77252250001766,,5,225.76787029998377,225.77252250001766,225.77252250001766,0.008249499835073948,227.14427990000695,[np.float64(0.3509259259259259)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3762884000316262],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
163,0,163,[np.float64(0.4009259259259259)],[np.float64(0.07962962962962963)],[1],[0],[0],[1.2829030000139028],[None],163,0,163,0,227.16533200000413,,10,227.15960839996114,227.16533200000413,227.16533200000413,0.015124900033697486,228.44260760000907,[np.float64(0.4009259259259259)],[np.float64(0.07962962962962963)],[1],[0],[0],[1.2829030000139028],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
164,0,164,[np.float64(0.39166666666666666)],[np.float64(0.07962962962962963)],[1],[0],[0],[0.8898826001677662],['target'],164,0,164,0,228.45774099999107,,5,228.4536496999208,228.45774099999107,228.45774099999107,0.01084720017388463,229.34363229991868,[np.float64(0.39166666666666666)],[np.float64(0.07962962962962963)],[1],[0],[0],[0.8898826001677662],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
165,0,165,[np.float64(-0.09259259259259259)],[np.float64(0.13148148148148148)],[1],[0],[0],[1.2529621000867337],['target'],165,0,165,0,229.3641116998624,,10,229.3580293999985,229.3641116998624,229.3641116998624,0.014240299817174673,230.61124819982797,[np.float64(-0.09259259259259259)],[np.float64(0.13148148148148148)],[1],[0],[0],[1.2529621000867337],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
166,0,166,[np.float64(-0.03888888888888889)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1499681998975575],['target'],166,0,166,0,230.63225729996338,,10,230.6259059999138,230.63225729996338,230.63225729996338,0.0144187998957932,231.7760403000284,[np.float64(-0.03888888888888889)],[np.float64(0.3111111111111111)],[1],[0],[0],[1.1499681998975575],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
167,0,167,[np.float64(-0.3138888888888889)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.3897112999111414],[None],167,0,167,0,231.79103379999287,,5,231.7865031999536,231.79103379999287,231.79103379999287,0.01027530012652278,233.17630649986677,[np.float64(-0.3138888888888889)],[np.float64(-0.4638888888888889)],[1],[0],[0],[1.3897112999111414],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
168,0,168,[np.float64(-0.27037037037037037)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.9343491999898106],[None],168,0,168,0,233.19928919989616,,10,233.19251059996895,233.19928919989616,233.19928919989616,0.01604839996434748,234.12705389992334,[np.float64(-0.27037037037037037)],[np.float64(0.12222222222222222)],[1],[0],[0],[0.9343491999898106],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
169,0,169,[np.float64(0.3592592592592593)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.1235966000240296],['target'],169,0,169,0,234.14152179984376,,5,234.13705799984746,234.14152179984376,234.14152179984376,0.009803300024941564,235.26076309988275,[np.float64(0.3592592592592593)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.1235966000240296],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
170,0,170,[np.float64(-0.003703703703703704)],[np.float64(-0.4064814814814815)],[1],[0],[0],[1.2636357001028955],['target'],170,0,170,0,235.2827451999765,,10,235.27666369988583,235.2827451999765,235.2827451999765,0.0157298999838531,236.5403718999587,[np.float64(-0.003703703703703704)],[np.float64(-0.4064814814814815)],[1],[0],[0],[1.2636357001028955],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
171,0,171,[np.float64(0.011111111111111112)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.2037768999580294],['target'],171,0,171,0,236.56045260000974,,10,236.55404970003292,236.56045260000974,236.56045260000974,0.013535000151023269,237.75790339987725,[np.float64(0.011111111111111112)],[np.float64(0.3611111111111111)],[1],[0],[0],[1.2037768999580294],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
172,0,172,[np.float64(0.37962962962962965)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.3098627000581473],['target'],172,0,172,0,237.77074369997717,,5,237.76569799985737,237.77074369997717,237.77074369997717,0.007650299929082394,239.07566869980656,[np.float64(0.37962962962962965)],[np.float64(-0.005555555555555556)],[1],[0],[0],[1.3098627000581473],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
173,0,173,[np.float64(0.10555555555555556)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.0847805999219418],['target'],173,0,173,0,239.09762859996408,,10,239.09157909988426,239.09762859996408,239.09762859996408,0.015738600166514516,240.1764522998128,[np.float64(0.10555555555555556)],[np.float64(0.12777777777777777)],[1],[0],[0],[1.0847805999219418],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
174,0,174,[np.float64(0.49166666666666664)],[np.float64(0.26481481481481484)],[1],[0],[0],[1.3683188001159579],['target'],174,0,174,0,240.1979498998262,,10,240.19175679981709,240.1979498998262,240.1979498998262,0.01512239989824593,241.56019330001436,[np.float64(0.49166666666666664)],[np.float64(0.26481481481481484)],[1],[0],[0],[1.3683188001159579],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
175,0,175,[np.float64(0.006481481481481481)],[np.float64(-0.1685185185185185)],[1],[0],[0],[1.913010099902749],['target'],175,0,175,0,241.58191159996204,,10,241.57592239999212,241.58191159996204,241.58191159996204,0.01552890008315444,243.4890438998118,[np.float64(0.006481481481481481)],[np.float64(-0.1685185185185185)],[1],[0],[0],[1.913010099902749],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
176,0,176,[np.float64(-0.33611111111111114)],[np.float64(-0.375)],[1],[0],[0],[1.8222531999927014],['target'],176,0,176,0,243.51043140003458,,10,243.50404839986004,243.51043140003458,243.51043140003458,0.014780200086534023,245.32641369989142,[np.float64(-0.33611111111111114)],[np.float64(-0.375)],[1],[0],[0],[1.8222531999927014],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
177,0,177,[np.float64(-0.4722222222222222)],[np.float64(0.15462962962962962)],[1],[0],[0],[1.173305300064385],[None],177,0,177,0,245.33989849989302,,5,245.3356788000092,245.33989849989302,245.33989849989302,0.009011799935251474,246.50909979990683,[np.float64(-0.4722222222222222)],[np.float64(0.15462962962962962)],[1],[0],[0],[1.173305300064385],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
178,0,178,[np.float64(-0.09814814814814815)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.4562210999429226],['target'],178,0,178,0,246.5234575998038,,5,246.51924019982107,246.5234575998038,246.5234575998038,0.009970499901100993,247.97555399988778,[np.float64(-0.09814814814814815)],[np.float64(0.45925925925925926)],[1],[0],[0],[1.4562210999429226],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
179,0,179,[np.float64(-0.38796296296296295)],[np.float64(-0.3490740740740741)],[1],[0],[0],[1.2818469000048935],['target'],179,0,179,0,247.9974328998942,,10,247.99065769999288,247.9974328998942,247.9974328998942,0.014944599941372871,249.27261290000752,[np.float64(-0.38796296296296295)],[np.float64(-0.3490740740740741)],[1],[0],[0],[1.2818469000048935],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
180,0,180,[np.float64(-0.3175925925925926)],[np.float64(-0.10092592592592593)],[1],[0],[0],[0.894180600065738],['target'],180,0,180,0,249.28709779982455,,5,249.28209869982675,249.28709779982455,249.28709779982455,0.009264199994504452,250.1766180000268,[np.float64(-0.3175925925925926)],[np.float64(-0.10092592592592593)],[1],[0],[0],[0.894180600065738],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
181,0,181,[np.float64(-0.29444444444444445)],[np.float64(-0.1675925925925926)],[1],[0],[0],[0.9214502999093384],[None],181,0,181,0,250.19256199989468,,5,250.18807959998958,250.19256199989468,250.19256199989468,0.011246300069615245,251.10974179999903,[np.float64(-0.29444444444444445)],[np.float64(-0.1675925925925926)],[1],[0],[0],[0.9214502999093384],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
182,0,182,[np.float64(0.4777777777777778)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2963275001384318],[None],182,0,182,0,251.13182060001418,,10,251.12601569993421,251.13182060001418,251.13182060001418,0.016054999781772494,252.42253769980744,[np.float64(0.4777777777777778)],[np.float64(-0.004629629629629629)],[1],[0],[0],[1.2963275001384318],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
183,0,183,[np.float64(0.09444444444444444)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.1883735000155866],['target'],183,0,183,0,252.44054229999892,,5,252.43599809985608,252.44054229999892,252.44054229999892,0.013099899981170893,253.6244638999924,[np.float64(0.09444444444444444)],[np.float64(-0.3472222222222222)],[1],[0],[0],[1.1883735000155866],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
184,0,184,[np.float64(0.18703703703703703)],[np.float64(0.1712962962962963)],[1],[0],[0],[1.1533359999302775],['target'],184,0,184,0,253.639840999851,,5,253.63522129994817,253.639840999851,253.639840999851,0.010609099874272943,254.78865949995816,[np.float64(0.18703703703703703)],[np.float64(0.1712962962962963)],[1],[0],[0],[1.1533359999302775],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
185,0,185,[np.float64(0.3138888888888889)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.0750291000586003],['target'],185,0,185,0,254.80431399983354,,5,254.80019949981943,254.80431399983354,254.80431399983354,0.011361699784174562,255.87531839986332,[np.float64(0.3138888888888889)],[np.float64(-0.28055555555555556)],[1],[0],[0],[1.0750291000586003],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
186,0,186,[np.float64(0.053703703703703705)],[np.float64(0.4074074074074074)],[1],[0],[0],[1.1526565998792648],['target'],186,0,186,0,255.8961165000219,,10,255.8901496999897,255.8961165000219,255.8961165000219,0.014684600057080388,257.0429107998498,[np.float64(0.053703703703703705)],[np.float64(0.4074074074074074)],[1],[0],[0],[1.1526565998792648],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
187,0,187,[np.float64(-0.08518518518518518)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.2908673000056297],['target'],187,0,187,0,257.05629889992997,,5,257.05189459980465,257.05629889992997,257.05629889992997,0.00878600007854402,258.34285409981385,[np.float64(-0.08518518518518518)],[np.float64(-0.42685185185185187)],[1],[0],[0],[1.2908673000056297],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
188,0,188,[np.float64(0.5157407407407407)],[np.float64(-0.20185185185185187)],[1],[0],[0],[1.1361064999364316],[None],188,0,188,0,258.35772760002874,,5,258.3535478999838,258.35772760002874,258.35772760002874,0.010551100131124258,259.48971879994497,[np.float64(0.5157407407407407)],[np.float64(-0.20185185185185187)],[1],[0],[0],[1.1361064999364316],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
189,0,189,[np.float64(0.046296296296296294)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.086016200017184],['target'],189,0,189,0,259.509188399883,,10,259.5032039999496,259.509188399883,259.509188399883,0.013378100004047155,260.58934059995227,[np.float64(0.046296296296296294)],[np.float64(0.28888888888888886)],[1],[0],[0],[1.086016200017184],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
190,0,190,[np.float64(-0.23333333333333334)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3234888999722898],[None],190,0,190,0,260.6033885998186,,5,260.59899659990333,260.6033885998186,260.6033885998186,0.009430399863049388,261.92262730002403,[np.float64(-0.23333333333333334)],[np.float64(-0.4722222222222222)],[1],[0],[0],[1.3234888999722898],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
191,0,191,[np.float64(0.05092592592592592)],[np.float64(-0.30277777777777776)],[1],[0],[0],[1.1344083999283612],[None],191,0,191,0,261.94768280000426,,10,261.9410908999853,261.94768280000426,261.94768280000426,0.018236499978229403,263.0756061999127,[np.float64(0.05092592592592592)],[np.float64(-0.30277777777777776)],[1],[0],[0],[1.1344083999283612],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
192,0,192,[np.float64(-0.2935185185185185)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.0403428999707103],[None],192,0,192,0,263.08962660003453,,5,263.0844494998455,263.08962660003453,263.08962660003453,0.008641900029033422,264.1248782000039,[np.float64(-0.2935185185185185)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.0403428999707103],[None],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
193,0,193,[np.float64(-0.25925925925925924)],[np.float64(0.3425925925925926)],[1],[0],[0],[1.2167510001454502],['target'],193,0,193,0,264.1454509999603,,10,264.1392714998219,264.1454509999603,264.1454509999603,0.014244999969378114,265.35618649981916,[np.float64(-0.25925925925925924)],[np.float64(0.3425925925925926)],[1],[0],[0],[1.2167510001454502],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
194,0,194,[np.float64(-0.049074074074074076)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.1818297000136226],['target'],194,0,194,0,265.3798238998279,,10,265.37366589996964,265.3798238998279,265.3798238998279,0.01719529996626079,266.55560989980586,[np.float64(-0.049074074074074076)],[np.float64(-0.27314814814814814)],[1],[0],[0],[1.1818297000136226],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
195,0,195,[np.float64(-0.12314814814814815)],[np.float64(0.3638888888888889)],[1],[0],[0],[1.456609999993816],['target'],195,0,195,0,266.57038869988173,,5,266.5650801998563,266.57038869988173,266.57038869988173,0.009242499945685267,268.0217932998203,[np.float64(-0.12314814814814815)],[np.float64(0.3638888888888889)],[1],[0],[0],[1.456609999993816],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
196,0,196,[np.float64(0.10648148148148148)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.259067599894479],['target'],196,0,196,0,268.0382515999954,,5,268.0338441999629,268.0382515999954,268.0382515999954,0.01185859995894134,269.2930115000345,[np.float64(0.10648148148148148)],[np.float64(0.26296296296296295)],[1],[0],[0],[1.259067599894479],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
197,0,197,[np.float64(0.38333333333333336)],[np.float64(-0.09259259259259259)],[1],[0],[0],[1.2135427000466734],['target'],197,0,197,0,269.31533829984255,,10,269.3082675000187,269.31533829984255,269.31533829984255,0.015081600053235888,270.52191190002486,[np.float64(0.38333333333333336)],[np.float64(-0.09259259259259259)],[1],[0],[0],[1.2135427000466734],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
198,0,198,[np.float64(0.18796296296296297)],[np.float64(0.26944444444444443)],[1],[0],[0],[0.9953906999435276],['target'],198,0,198,0,270.5370281999931,,5,270.5309997999575,270.5370281999931,270.5370281999931,0.008884700015187263,271.5264959000051,[np.float64(0.18796296296296297)],[np.float64(0.26944444444444443)],[1],[0],[0],[0.9953906999435276],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
199,0,199,[np.float64(0.10185185185185185)],[np.float64(0.2796296296296296)],[1],[0],[0],[0.9396623999346048],['target'],199,0,199,0,271.5420338998083,,5,271.5369644998573,271.5420338998083,271.5420338998083,0.01029270002618432,272.4767352999188,[np.float64(0.10185185185185185)],[np.float64(0.2796296296296296)],[1],[0],[0],[0.9396623999346048],['target'],5,001,2025-09-30_15h59.34.260,Visual Search,,2025.1.1,60.09568430757593,2025-09-30 16h01.23.710853 +0530,
